movie_id,revenue,runtime,vote_average,vote_count,budget
87421,98337295,119.0,6.2,2035,38000000
10871,6482195,118.0,5.8,52,37000000
13503,0,110.0,5.4,19,0
13600,17869048,90.0,6.2,605,55000000
68722,28258060,137.0,7.0,701,32000000
14324,5410749,93.0,4.3,75,38000000
14325,9793496,130.0,7.1,71,40000000
299687,109906372,112.0,5.6,1945,38000000
312221,173567581,133.0,7.3,1915,37000000
23168,154026136,125.0,7.0,1468,37000000
76494,79700000,110.0,5.8,594,40000000
4944,163720069,96.0,6.5,1222,37000000
10488,100076342,96.0,5.6,330,37000000
96721,90247624,123.0,7.7,2277,38000000
334,48451803,188.0,7.5,825,37000000
23742,55583804,107.0,5.3,511,30000000
259694,112343513,110.0,5.9,1201,38000000
62837,95404397,113.0,6.7,163,37000000
8966,392616625,122.0,5.8,3561,37000000
8470,102244770,116.0,7.0,594,36000000
11001,117758500,93.0,6.1,352,65000000
138832,269994119,110.0,6.8,2972,37000000
16911,21834845,115.0,5.3,23,36500000
2163,50159144,95.0,6.6,198,36000000
36670,160000000,134.0,5.8,338,36000000
23048,64572262,101.0,6.0,894,36000000
227735,52424533,107.0,6.7,96,36000000
2155,32168970,124.0,5.4,173,42000000
8409,44350926,109.0,5.8,258,36000000
222936,26250020,105.0,5.2,692,37000000
31908,0,130.0,6.2,40,0
10219,0,127.0,6.3,32,0
48171,96047633,114.0,5.8,556,37000000
782,12532777,106.0,7.5,1808,36000000
75531,3003296,95.0,4.6,14,36000000
11802,63800345,81.0,5.2,99,37000000
9776,0,95.0,5.3,71,0
18785,459270619,100.0,7.2,6173,35000000
365222,156844753,105.0,6.5,379,36000000
817,310940086,95.0,6.2,1011,33000000
268,411348924,126.0,7.0,2096,35000000
45054,0,112.0,5.9,27,0
943,321731527,118.0,6.4,811,35000000
22881,309208309,129.0,7.2,1597,29000000
10054,147934180,88.0,5.5,867,35000000
51540,117000000,98.0,6.5,2277,35000000
44264,252276927,110.0,7.2,1668,38000000
350,326551094,109.0,7.0,3088,35000000
152,139000000,132.0,6.2,530,35000000
109431,173965010,111.0,5.6,1645,35000000
1598,182300000,128.0,7.0,675,35000000
8065,69823199,123.0,6.5,1375,35000000
271718,140795793,125.0,5.9,1181,35000000
11638,68915888,105.0,5.5,225,35000000
409,231976425,162.0,7.0,542,27000000
2118,126216940,138.0,7.7,1310,35000000
11459,86369815,100.0,5.8,550,35000000
10806,0,90.0,6.3,177,35000000
9348,113374103,108.0,5.5,453,35000000
377,25504513,91.0,7.2,1180,1800000
8843,104155843,107.0,6.0,436,33000000
9313,0,132.0,6.3,1018,0
39486,60251371,123.0,6.8,103,35000000
1273,95608995,90.0,6.0,345,34000000
13920,52277485,109.0,6.8,141,32000000
50544,150483765,109.0,6.5,2237,35000000
325133,108758521,91.0,5.6,1462,35000000
140823,112544580,125.0,7.3,1226,35000000
1883,48169908,202.0,7.2,370,34000000
89492,88058786,134.0,5.6,896,35000000
22949,92219310,88.0,5.2,210,35000000
12437,91353501,92.0,6.2,1428,35000000
2959,69307224,91.0,5.2,253,35000000
9957,0,80.0,5.2,242,0
11648,58405313,98.0,5.8,140,30000000
9366,41954997,127.0,7.4,1147,35000000
1576,102984862,100.0,6.4,2065,33000000
609,122200000,114.0,7.0,794,10700000
5516,0,104.0,6.0,415,0
13051,85416905,100.0,5.2,613,35000000
49530,173930596,109.0,6.7,3417,40000000
34806,77477008,106.0,5.7,458,35000000
49022,59901913,112.0,5.9,296,35000000
11469,0,95.0,5.1,287,0
23479,35323292,102.0,6.9,97,35000000
11667,99423521,102.0,4.1,325,35000000
423,120072577,150.0,8.0,1864,35000000
2447,0,101.0,6.4,35,35000000
10066,68766121,113.0,5.5,677,40000000
2288,115505027,104.0,6.7,811,27000000
88794,84606030,137.0,6.0,741,35000000
13515,72436439,110.0,6.0,485,35000000
11979,45479110,101.0,5.4,239,35000000
169,57120318,108.0,5.9,730,35000000
8090,32483410,101.0,5.9,238,35000000
11622,40263020,112.0,6.3,245,35000000
3604,27107960,111.0,6.1,233,35000000
9541,36098382,102.0,5.8,325,35000000
94348,30353232,101.0,5.1,300,45000000
8197,25105255,155.0,6.3,157,35000000
336004,4100000,93.0,5.6,318,8900000
35019,93246388,109.0,6.0,436,35000000
10410,0,140.0,6.1,81,35000000
8836,68369434,104.0,5.5,523,30000000
14442,27388767,96.0,5.9,437,31000000
321741,50363790,123.0,7.0,823,35000000
59965,82087155,106.0,5.6,961,35000000
14175,19478106,76.0,5.2,235,35000000
11004,0,111.0,6.9,161,35000000
11918,25871834,85.0,4.9,379,35000000
98357,19701164,109.0,5.7,593,56000000
10012,19294901,97.0,5.1,167,35000000
49526,31083599,91.0,6.2,832,35000000
268920,51680201,87.0,5.4,647,35000000
9093,29882645,132.0,6.5,159,35000000
119283,46216641,118.0,5.7,1455,35000000
11823,41512007,98.0,6.0,293,31000000
35169,39340177,92.0,4.6,149,35000000
118957,0,93.0,5.3,191,30000000
849,16519460,117.0,5.8,129,27000000
4515,63215872,92.0,6.0,216,35000000
18886,0,115.0,5.7,31,35000000
6575,18317151,96.0,6.6,212,35000000
6440,0,111.0,6.4,108,0
13496,13678913,94.0,5.7,55,35000000
18320,27409889,105.0,7.0,322,35000000
22787,12206028,101.0,5.3,220,40000000
8967,54674226,139.0,6.5,987,32000000
37498,0,91.0,4.7,64,33000000
144336,17508518,110.0,5.5,555,35000000
9616,11560806,102.0,4.8,91,35000000
13056,10089373,102.0,5.6,294,20500000
14113,12506188,83.0,4.9,135,35000000
285783,61181942,123.0,6.9,1121,35000000
49478,0,103.0,4.7,9,0
9726,42064105,118.0,6.5,357,35000000
20763,4651977,114.0,6.6,53,35000000
9702,0,180.0,7.7,115,35000000
9311,0,121.0,6.6,60,35000000
9280,16838910,114.0,6.2,142,35000000
26843,0,173.0,7.4,34,35000000
11876,15000000,135.0,6.7,25,35000000
22267,635096,138.0,6.6,49,38000000
45958,25147786,148.0,7.0,291,0
1969,10496317,93.0,5.8,307,35000000
310706,0,100.0,0.0,0,0
198663,348319861,113.0,7.0,5371,34000000
239573,14431253,91.0,5.0,320,35000000
10436,32255440,139.0,7.0,169,34000000
1381,15304890,96.0,6.8,827,35000000
2162,11263966,101.0,5.3,29,70000000
127493,2106557,96.0,5.1,344,35000000
12429,187479518,100.0,7.5,926,41677699
228205,63013281,128.0,7.3,1064,34000000
2900,19598588,109.0,5.4,254,75000000
21311,0,114.0,5.3,18,34000000
77875,0,106.0,5.4,240,35000000
192136,27330000,141.0,6.5,224,35000000
18254,40382659,195.0,7.1,67,32000000
881,243240178,138.0,7.1,877,40000000
10877,79958599,101.0,5.3,110,50000000
9600,173959438,98.0,5.6,506,30000000
202575,0,85.0,6.3,121,34000000
71469,64626786,89.0,4.8,469,30000000
85446,140470746,99.0,6.7,663,33000000
326,62022014,105.0,5.1,497,33000000
10685,0,96.0,4.9,110,33000000
7220,54700105,124.0,6.1,766,33000000
9763,27610873,118.0,6.6,238,30000000
72387,40346186,94.0,6.3,799,30000000
12596,0,124.0,5.7,116,33000000
1892,572700000,135.0,7.9,4665,32350000
13460,22211426,108.0,5.8,363,30000000
8055,113019290,124.0,7.2,813,32000000
50647,24159934,98.0,5.3,394,35000000
10719,173398518,97.0,6.4,987,32000000
9294,152036382,123.0,6.2,323,32000000
11888,0,99.0,5.3,185,33000000
9647,60328000,101.0,6.7,390,0
9353,80197993,92.0,5.6,359,32000000
55721,288383523,125.0,6.5,1661,32500000
109414,126041322,107.0,6.3,2359,32000000
10307,50041732,103.0,6.0,242,29000000
11978,48814909,129.0,7.0,544,32000000
22907,69055695,107.0,6.0,394,32000000
87567,21819348,90.0,5.7,414,35000000
38322,83615414,107.0,5.3,313,32000000
45612,147332697,93.0,7.1,2699,32000000
7305,36733909,120.0,6.7,374,32000000
3594,77566815,101.0,6.3,1018,30000000
157841,9494789,105.0,6.7,232,33000000
11519,31755742,113.0,5.6,143,35000000
12920,0,106.0,6.3,67,0
59,60740827,96.0,6.9,832,32000000
9335,85167639,87.0,6.2,1061,32000000
12106,18552460,107.0,6.3,427,32000000
11141,30016165,90.0,5.6,104,28000000
8649,0,121.0,6.6,225,32000000
31867,18409891,111.0,6.2,620,32000000
10253,53587404,90.0,4.0,104,70000000
3587,0,110.0,5.4,44,32000000
124459,27437881,100.0,5.3,724,30000000
24662,3566637,75.0,7.1,24,32000000
32274,0,132.0,7.2,18,0
182,5914908,108.0,5.9,86,32000000
5494,0,93.0,5.0,13,32000000
28,89460381,153.0,8.0,2055,31500000
38073,42045846,102.0,6.0,262,32000000
2054,106269971,137.0,6.9,113,0
302156,14708696,113.0,5.7,557,31500000
606,128499205,161.0,7.0,279,31000000
87502,161772375,138.0,6.5,2415,31000000
698,210308099,126.0,5.9,541,34000000
120467,174600318,99.0,8.0,4519,30000000
11313,24185781,101.0,6.4,131,31000000
6488,53208180,103.0,6.2,433,31000000
10559,68106245,118.0,7.0,462,31000000
296099,104384188,99.0,6.2,1195,31000000
8012,115101622,105.0,6.4,302,30250000
1574,306776732,113.0,6.9,677,45000000
9032,234801895,93.0,6.1,875,34200000
2770,287553595,108.0,6.0,1344,30000000
862,373554033,81.0,7.7,5269,30000000
1637,350448145,116.0,6.8,1783,30000000
72570,196114570,104.0,7.0,1293,30000000
27569,15134293,105.0,6.0,89,31000000
10637,136706683,113.0,7.4,821,30000000
1669,199200000,134.0,7.2,957,30000000
132363,115922175,132.0,7.2,1101,25000000
9472,167722310,92.0,6.2,981,20000000
2907,191502426,99.0,6.7,848,30000000
9273,212385533,90.0,6.1,1099,30000000
9880,165335153,115.0,6.5,1023,37000000
2925,116400000,102.0,6.5,166,26000000
807,327311859,127.0,8.1,5765,33000000
17654,210819611,112.0,7.3,3382,30000000
11836,140161792,87.0,6.7,574,30000000
322,156822020,138.0,7.6,1422,25000000
70,216763646,132.0,7.7,2439,30000000
9535,176885658,103.0,6.4,503,80000000
11036,115603229,123.0,7.7,3067,29000000
6557,160259319,111.0,6.1,978,30000000
18126,155545279,102.0,6.0,449,35000000
16340,103,78.0,6.0,100,30
10333,74787599,132.0,5.9,56,30000000
4476,160638883,133.0,7.2,619,30000000
22947,163670000,109.0,6.7,1205,25000000
2755,105834556,125.0,6.7,362,30000000
82654,116980662,97.0,6.4,2652,35000000
59967,47042000,118.0,6.6,4697,30000000
16300,0,87.0,4.9,95,0
9598,254134910,89.0,6.0,733,30000000
82696,114281051,100.0,5.8,284,30000000
9870,105173115,111.0,6.4,1172,30000000
8292,92374674,109.0,6.7,607,45000000
8780,63833449,99.0,5.8,205,30000000
9715,0,114.0,5.8,81,0
10521,114663461,89.0,5.9,856,30000000
10762,69631118,95.0,5.3,214,19000000
10096,96455697,98.0,6.3,1204,37000000
59436,151119219,94.0,7.4,1990,30000000
227783,0,85.0,5.5,319,0
4133,83282296,124.0,7.4,1317,53000000
10207,118880016,131.0,5.8,196,80000000
172,70200000,107.0,5.6,376,30000000
21972,0,99.0,5.7,100,30000000
36593,51132598,83.0,6.3,521,30000000
707,152427960,131.0,6.0,506,30000000
533,192452832,85.0,6.8,643,30000000
6023,156835339,126.0,6.9,977,30000000
6439,93772522,102.0,5.1,123,30000000
4347,129266061,123.0,7.4,1049,30000000
37056,0,105.0,6.6,796,30000000
4105,45892212,125.0,6.2,243,30000000
76489,54819301,92.0,4.9,140,30000000
3933,117195061,77.0,7.2,1894,40000000
9918,42647449,118.0,7.2,144,0
273481,84025816,121.0,7.2,2416,30000000
307081,91709827,123.0,7.3,2067,30000000
16871,90810892,99.0,6.2,966,30000000
293863,65663276,112.0,7.4,1990,25000000
13156,0,111.0,6.9,260,0
41233,159291809,107.0,6.6,582,30000000
9266,51842679,104.0,5.6,159,25000000
1262,53653224,113.0,7.1,721,30000000
4513,75505973,113.0,6.2,767,30000000
22970,66486080,95.0,6.5,2263,30000000
7278,84646831,84.0,3.7,359,30000000
9013,38413606,126.0,7.2,238,30000000
865,38122105,101.0,6.4,703,27000000
10776,38748395,94.0,6.6,384,25000000
50456,63782078,111.0,6.5,1263,30000000
9823,51376861,95.0,3.8,221,30000000
59861,36160375,98.0,5.7,359,30000000
133805,82394288,100.0,5.8,1463,30000000
12763,34742066,108.0,6.6,162,30000000
9766,41480851,125.0,6.5,206,30000000
14034,0,94.0,5.1,66,45000000
12244,48428063,79.0,6.6,1262,30000000
109421,63372757,106.0,6.4,1323,30000000
11137,0,111.0,5.9,278,0
51162,14460000,63.0,6.8,258,30000000
10152,39267515,85.0,4.1,210,19000000
9452,29202884,108.0,6.3,66,30000000
239566,31911598,139.0,6.4,158,0
53113,0,127.0,6.2,27,0
9271,24048000,106.0,5.4,163,30000000
4474,60896147,95.0,4.8,442,0
184346,0,118.0,5.9,690,30000000
48340,108609310,108.0,5.8,339,30000000
14846,22034832,111.0,5.2,112,35000000
72207,53909751,124.0,5.7,457,30000000
16232,21800302,104.0,5.0,66,30000000
43539,51148651,133.0,6.9,905,30000000
9920,31070211,87.0,4.8,458,30000000
8978,35294470,109.0,6.0,311,30000000
11702,19204929,87.0,6.0,127,30000000
18550,17193231,98.0,5.2,47,25000000
8869,0,99.0,5.4,295,0
43347,102820008,112.0,6.6,1233,30000000
3489,16930884,108.0,5.7,313,30000000
9701,25224242,126.0,6.8,125,35000000
2122,26155781,98.0,5.5,278,40000000
37707,0,104.0,5.5,671,26000000
10658,37962774,110.0,5.1,221,37000000
13150,31148328,130.0,6.3,240,30000000
9042,15007991,97.0,5.1,202,30000000
17813,15368897,96.0,5.0,68,30000000
11208,13001257,114.0,6.7,157,30000000
58151,24922237,106.0,6.0,603,17000000
11400,30536013,135.0,6.4,330,30000000
10350,0,100.0,4.0,72,30000000
28902,0,100.0,5.4,44,0
14164,0,85.0,2.9,462,100000000
76640,0,107.0,5.7,1266,30000000
11058,30114487,102.0,4.7,114,25000000
14844,12,111.0,6.1,152,23000000
57089,13521829,86.0,4.8,131,30000000
1947,18618284,108.0,6.7,161,30000000
8054,64352607,123.0,6.3,869,30000000
46829,8454301,134.0,7.2,129,30000000
146238,62616646,91.0,5.5,543,30000000
9989,18195610,108.0,5.8,153,30000000
9665,26828365,122.0,7.4,383,18000000
311,0,229.0,8.2,1069,30000000
102362,18074539,118.0,5.9,638,0
11162,0,138.0,6.7,144,0
6016,0,108.0,6.0,31,0
17186,3102550,80.0,5.4,29,0
13967,35078241,92.0,6.3,141,30000000
2008,0,98.0,5.0,29,0
9053,480314,87.0,5.0,205,21000000
4512,14711793,160.0,7.0,776,30000000
76349,108348,125.0,5.0,41,30000000
31203,0,91.0,5.9,306,0
265208,0,92.0,5.4,656,30000000
45610,2527904,129.0,6.4,286,30000000
50135,0,93.0,5.5,90,0
1874,0,140.0,7.0,38,30000000
271331,0,110.0,3.0,16,27000000
215211,0,103.0,5.8,195,30000000
367961,0,85.0,6.4,7,30000000
10955,0,110.0,6.6,69,30000000
223702,140752617,83.0,5.6,2238,19000000
254470,287506194,115.0,6.8,1940,29000000
69,186438883,136.0,7.3,718,28000000
4967,37036004,127.0,5.9,159,30000000
9449,0,86.0,5.8,135,29000000
11499,0,122.0,7.2,328,0
4912,33013805,113.0,6.6,275,30000000
12771,16930185,100.0,5.0,85,29000000
323676,78636257,91.0,5.5,431,29000000
12506,0,157.0,6.9,51,0
24071,0,112.0,6.3,26,0
11249,24829644,87.0,4.9,287,12000000
9667,21126225,103.0,6.8,455,29000000
812,504050219,90.0,7.4,3416,28000000
277216,201634991,147.0,7.7,1355,28000000
87,333000000,118.0,7.1,2781,28000000
14444,100491683,79.0,5.7,147,30000000
2043,105178561,104.0,6.1,400,60000000
315664,48902953,110.0,6.6,392,29000000
1428,98185582,102.0,6.2,594,29000000
562,140767956,131.0,7.5,3948,28000000
15373,92380927,99.0,6.4,564,28000000
318846,133346506,130.0,7.3,2607,28000000
26320,0,120.0,6.2,127,0
14292,64445708,135.0,7.0,159,28000000
924,102356381,101.0,6.8,1016,28000000
2018,94728529,103.0,5.5,427,35000000
192577,17137302,115.0,6.5,356,30000000
9428,71441250,110.0,7.4,1286,21000000
2832,90259536,90.0,7.1,1061,30000000
137093,134402450,105.0,6.4,799,28000000
699,195312802,127.0,6.3,490,28000000
9778,77516304,90.0,6.6,521,28000000
8831,101646581,99.0,5.5,282,27000000
9398,60780981,89.0,6.1,1337,28000000
112949,97594140,115.0,6.9,823,28000000
10439,39514713,96.0,6.4,471,28000000
3638,92601050,104.0,6.1,327,28000000
23483,96188903,117.0,7.1,4645,28000000
62206,40547440,83.0,5.6,531,28000000
10577,33000337,99.0,4.6,148,28000000
218778,100654149,81.0,6.1,493,28000000
4348,121147947,135.0,7.7,1358,28000000
78,33139618,117.0,7.9,3509,28000000
11780,31596911,139.0,6.5,148,28000000
192102,52597999,113.0,6.0,883,28000000
2001,54926886,117.0,6.5,323,21000000
10383,0,97.0,4.5,38,0
11516,20217080,98.0,7.0,49,35866397
10025,38159905,103.0,5.8,491,28000000
15198,8888143,119.0,6.0,69,28000000
23172,45236543,94.0,5.5,345,28000000
17834,8345056,86.0,5.5,46,28000000
10016,14010832,98.0,4.8,296,28000000
10317,7002261,108.0,5.8,195,28000000
58431,16374328,108.0,5.5,640,28000000
9746,5684789,134.0,6.8,91,28000000
13092,17286299,110.0,6.2,244,27000000
59859,60700000,103.0,6.3,2224,28000000
13495,23321954,145.0,5.6,61,24000000
254473,68896829,90.0,5.7,615,28000000
700,187500000,131.0,6.2,527,27500000
4964,219076518,129.0,6.2,1214,30000000
10024,95714875,109.0,7.1,598,30000000
13490,43650785,114.0,5.7,57,35000000
15927,27187653,163.0,6.9,67,8000000
1259,49469904,92.0,6.9,235,15000000
5125,24748670,120.0,6.2,205,27500000
174,96900000,113.0,6.7,413,27000000
9583,0,116.0,5.6,65,27000000
9437,60527873,115.0,6.2,345,27000000
525,115229890,133.0,7.5,1065,27000000
10188,44352417,117.0,6.0,238,27000000
63574,0,117.0,6.7,33,0
245,129000000,101.0,6.6,607,27000000
9825,56870414,82.0,5.5,247,27000000
186,56308881,110.0,7.4,1323,27000000
9549,21500000,193.0,7.3,235,27000000
61891,15395087,130.0,6.3,288,30000000
34584,20158808,102.0,7.0,1002,27000000
2666,27200316,100.0,7.2,828,27000000
12783,0,110.0,6.7,396,0
13155,11137801,109.0,6.7,120,25000000
42807,76000000,113.0,5.9,44,27000000
28355,29000000,109.0,6.1,563,27000000
8080,13000000,99.0,5.5,98,27000000
5126,0,106.0,6.8,79,0
56288,85564310,89.0,4.4,222,27000000
303858,93282604,98.0,6.5,1068,27000000
1613,14,93.0,5.9,173,28
31582,4488529,112.0,5.9,56,0
16617,21148829,106.0,6.3,333,27000000
8944,6673422,104.0,5.2,127,25000000
41488,0,120.0,5.9,23,0
37028,0,133.0,6.9,6,0
14560,183293131,91.0,5.2,788,26000000
10330,110230332,97.0,6.0,879,26000000
6957,109449237,116.0,6.2,1983,26000000
1934,289317794,122.0,6.8,796,25000000
169917,53181600,113.0,6.2,1131,28000000
951,201957688,111.0,5.8,628,15000000
10189,101624843,111.0,6.6,1148,27000000
9454,65705772,121.0,6.8,399,26000000
2055,68296293,139.0,7.0,262,22000000
1551,61489265,115.0,6.3,404,26000000
5902,50750000,175.0,6.9,207,22000000
11460,57891803,85.0,6.2,455,26000000
9358,90426405,90.0,5.9,1023,26000000
134,71868327,106.0,7.3,1112,26000000
22894,67918658,100.0,5.2,629,26000000
134374,86175291,130.0,6.1,1573,25000000
1901,0,109.0,5.9,194,0
15028,38793283,94.0,4.9,89,26000000
11509,0,127.0,7.1,146,26000000
7445,43318349,104.0,6.8,633,26000000
17047,28818995,100.0,5.2,144,26000000
62838,142044638,118.0,5.7,718,56000000
2057,35402320,118.0,5.8,198,42000000
70436,29657751,111.0,6.1,426,26000000
16784,14000000,110.0,4.8,54,30000000
8011,36800000,99.0,4.5,110,26000000
31640,0,101.0,5.5,34,26000000
9092,0,100.0,6.0,62,26000000
2779,0,103.0,6.5,165,0
316002,0,100.0,3.9,95,26000000
36355,20080020,95.0,5.3,84,25530000
238615,30523226,116.0,6.3,1091,26000000
1985,82466670,129.0,6.8,417,25000000
615,611899420,127.0,6.9,864,30000000
788,441286195,125.0,7.0,1591,25000000
380,412800000,133.0,7.6,1709,25000000
13223,269958228,116.0,7.8,3086,33000000
10523,29506464,131.0,6.1,143,25100000
8681,226830568,93.0,7.2,4369,25000000
239571,35926213,117.0,7.2,765,26000000
619,411006740,129.0,6.1,661,25000000
424,321365567,195.0,8.3,4329,22000000
50014,124272124,146.0,7.8,1910,25000000
162903,8555008,128.0,5.7,364,28000000
11024,181466833,93.0,5.4,500,0
208763,0,127.0,4.9,71,26000000
6466,114908830,97.0,5.8,594,30000000
254024,0,100.0,4.7,64,0
12589,80936232,83.0,5.6,231,25000000
7191,170764026,85.0,6.4,2251,25000000
1497,78000000,88.0,5.8,286,25000000
117,76270454,119.0,7.6,1384,25000000
6977,171600000,122.0,7.7,3003,25000000
168530,153997819,99.0,6.1,853,25000000
634,281929795,97.0,6.5,1356,25000000
392,152500343,121.0,6.8,951,25000000
10327,124914842,95.0,5.1,377,45000000
88042,119772232,104.0,5.7,210,25000000
41630,147780440,107.0,6.1,1331,25000000
11969,56505065,130.0,7.4,626,25000000
2085,91036760,115.0,6.0,330,25000000
794,60922980,111.0,7.2,476,2800000
9286,117719158,93.0,5.8,974,25000000
77877,99357138,101.0,6.8,946,25000000
1265,137587063,96.0,7.0,1113,60000000
866,116766556,106.0,7.2,1223,25000000
175555,0,100.0,7.0,35,0
75174,77278331,117.0,6.4,1451,25000000
11096,122644820,101.0,6.1,440,25000000
8699,90574188,94.0,6.7,1493,26000000
769,46836394,145.0,8.2,3128,25000000
10923,58795814,102.0,5.0,284,28000000
11283,122489822,97.0,6.4,711,25000000
111,65884703,170.0,8.0,2948,25000000
11676,0,97.0,6.3,174,25000000
746,43984230,163.0,7.4,355,23000000
77866,63100000,109.0,6.1,770,25000000
9416,0,97.0,5.9,87,0
7345,77208711,158.0,7.9,1537,25000000
14317,0,85.0,5.8,44,35000000
20694,0,84.0,5.6,61,0
12277,41604473,86.0,5.5,112,25000000
9779,39053061,119.0,6.3,386,25000000
2140,64437847,98.0,6.4,298,25000000
12620,70442940,97.0,5.6,529,25000000
14177,36351350,105.0,5.4,115,25000000
198185,38307627,124.0,6.6,259,25000000
227156,66980456,94.0,6.4,1798,25000000
10735,0,105.0,5.8,368,0
11351,63102666,104.0,5.5,299,17000000
10030,59192128,101.0,5.5,444,25000000
10623,56489558,101.0,5.8,236,25000000
590,41597830,114.0,7.0,451,25000000
9655,33889159,105.0,6.4,671,20000000
1268,229736344,90.0,6.1,663,25000000
11237,70992898,97.0,4.9,199,20000000
190955,2415472,128.0,6.0,171,25500000
5123,66122026,114.0,7.1,797,25000000
4518,82150642,124.0,7.1,334,30000000
11932,50671850,89.0,5.5,350,25000000
11165,29548291,144.0,6.9,147,25485000
6116,100000000,93.0,4.7,123,25000000
57431,34942188,81.0,5.4,325,25000000
21724,0,83.0,4.7,71,0
278,28341469,142.0,8.5,8205,25000000
9290,39438674,92.0,4.7,146,21150000
11543,25023434,113.0,6.7,244,27000000
284536,39171130,111.0,5.7,543,25000000
152737,74188937,121.0,6.9,483,25000000
13374,27645491,98.0,5.9,185,25000000
8976,42886719,107.0,6.5,318,30000000
319888,46152800,106.0,7.2,661,23000000
9469,21567853,136.0,6.7,134,25000000
1909,22200000,97.0,6.2,183,25000000
22971,114977104,115.0,6.6,1262,25000000
34813,23580000,97.0,6.2,515,25000000
46261,36993168,99.0,5.4,341,25000000
10431,40452643,103.0,6.0,414,25000000
8051,17000000,95.0,6.9,530,25000000
9352,20796847,93.0,6.5,656,25000000
10167,0,98.0,4.6,82,13000000
18147,0,90.0,5.4,66,26000000
17170,0,107.0,4.7,28,0
18975,0,90.0,5.0,54,0
15487,15431177,120.0,6.9,110,25000000
22825,33333531,115.0,5.4,597,30000000
11152,0,91.0,5.6,265,8000000
1831,24362772,108.0,4.3,29,25000000
43931,19829957,107.0,5.2,147,25000000
10591,30411183,108.0,6.3,824,25000000
10861,51702483,100.0,5.2,101,25000000
12770,0,85.0,4.4,46,0
276907,42972994,131.0,6.7,973,25000000
10074,14334401,88.0,6.3,313,0
65055,10126458,91.0,4.9,132,28000000
10397,13,145.0,7.0,59,25
200505,28831145,109.0,6.5,304,25000000
11954,0,116.0,6.2,135,25000000
60309,15478800,122.0,6.2,137,25000000
9787,13411957,107.0,7.0,210,25000000
293646,24902723,120.0,6.0,378,25000000
6978,11000000,99.0,7.1,705,25000000
133698,0,104.0,5.6,194,0
59440,23057115,140.0,7.7,1272,25000000
1770,16900000,132.0,6.7,97,28000000
10655,25000000,254.0,6.6,90,0
8988,11207130,113.0,6.1,82,25000000
15992,10719357,99.0,4.6,45,25000000
17707,13000000,100.0,6.2,111,25000000
77883,85446075,92.0,5.8,498,14000000
40001,10070000,105.0,5.3,25,25000000
64639,10324441,110.0,5.5,144,25000000
9903,11772461,116.0,6.4,60,25000000
21338,0,92.0,5.7,34,0
20766,27635305,111.0,6.8,1087,32000000
24264,5778353,117.0,5.0,22,25000000
19803,0,95.0,5.5,28,0
20309,0,95.0,4.8,47,25000000
9912,0,127.0,7.3,166,25000000
9067,4064495,98.0,5.5,138,25000000
27360,0,95.0,5.1,14,0
8338,19844979,121.0,6.4,387,25000000
168705,2405420,95.0,3.5,118,25000000
72113,27603069,80.0,7.0,738,25000000
9729,0,107.0,5.9,66,25000000
94352,34153101,91.0,6.1,58,0
22256,777423,117.0,6.2,19,25000000
12404,2336172,114.0,6.6,49,25000000
152742,19255873,124.0,7.7,704,13500000
11699,10589102,122.0,6.0,326,25000000
49953,0,88.0,5.6,151,0
48034,48531470,154.0,7.1,380,25000000
39845,0,117.0,6.0,21,0
25353,0,82.0,3.8,7,0
36696,6500000,85.0,6.3,10,25000000
109091,71009334,117.0,5.0,712,25000000
38543,0,121.0,6.2,227,25000000
33157,3052000,128.0,7.0,31,25000000
290864,0,100.0,6.5,114,25000000
242166,0,100.0,4.1,26,25000000
859,34670720,119.0,7.0,257,14000000
83770,8784318,137.0,5.5,301,25000000
168,133000000,119.0,6.9,477,24000000
1246,155721132,102.0,6.5,835,24000000
4233,172363301,120.0,6.1,840,24000000
174751,1397284,98.0,5.4,285,25000000
184098,70181428,105.0,6.4,225,24000000
2069,106371651,98.0,6.2,531,41300000
1788,80035402,107.0,6.4,505,8200000
11635,87055349,91.0,6.6,541,24000000
177,41895491,137.0,7.2,341,24000000
3600,40002112,100.0,5.1,374,65000000
2621,36609995,115.0,6.1,67,24000000
10358,42105111,102.0,6.1,721,24000000
10480,0,108.0,5.9,111,24000000
10313,68729358,93.0,5.9,742,24000000
18828,0,88.0,5.5,24,0
3558,0,127.0,7.6,721,40000000
13476,16980098,95.0,5.5,160,17000000
10208,16290976,87.0,5.8,92,24000000
24961,21049053,134.0,5.9,58,24000000
20697,12372410,107.0,4.7,49,24000000
20761,8434146,124.0,5.7,53,24000000
70868,30551495,89.0,5.0,141,24000000
43593,83188165,88.0,5.3,581,24000000
6478,0,118.0,6.5,55,23000000
40688,4562146,93.0,4.1,19,24000000
26672,669276,72.0,6.8,26,28000000
45881,0,120.0,5.4,15,0
41283,23081726,98.0,6.1,568,24000000
4935,234710455,119.0,8.2,1991,24000000
19908,102391382,88.0,7.2,3550,23600000
10663,185991646,90.0,5.9,512,23000000
1891,538400000,124.0,8.2,5879,18000000
9737,141407024,118.0,6.5,1699,19000000
37137,86930411,85.0,6.6,546,23000000
9532,53302314,98.0,6.4,1378,23000000
10316,75993061,101.0,6.5,910,12500000
2787,53187659,108.0,6.7,1789,23000000
12658,0,97.0,6.0,118,23000000
152601,47351251,126.0,7.9,4097,23000000
10866,36642838,97.0,6.3,325,23000000
